subject,block,trial,mu1,mu2,choice,reward,RT,cond
3,13,5,-3,3,2,0,239,3
3,13,6,-3,3,2,26,258,3
3,13,7,-3,3,2,5,240,3
3,13,8,-3,3,2,11,280,3
3,13,9,-3,3,2,10,330,3
3,13,10,-3,3,2,1,388,3
3,14,1,5,0,2,-2,500,2
3,14,2,5,0,1,5,326,2
3,14,3,5,0,2,17,369,2
3,14,4,5,0,2,0,289,2
3,14,5,5,0,2,-12,268,2
3,14,6,5,0,2,8,288,2
3,14,7,5,0,2,-7,286,2
3,14,8,5,0,2,0,660,2
3,14,9,5,0,2,-7,288,2
3,14,10,5,0,2,-8,327,2
3,15,1,-17,17,2,11,450,2
3,15,2,-17,17,1,-17,281,2
3,15,3,-17,17,2,15,338,2
3,15,4,-17,17,2,16,269,2
3,15,5,-17,17,2,15,270,2
3,15,6,-17,17,2,24,296,2
3,15,7,-17,17,2,12,277,2
3,15,8,-17,17,2,16,348,2
3,15,9,-17,17,2,21,308,2
3,15,10,-17,17,2,23,302,2
3,16,1,4,10,2,10,471,4
3,16,2,4,10,1,4,347,4
3,16,3,4,10,2,10,308,4
3,16,4,4,10,2,10,388,4
3,16,5,4,10,2,10,293,4
3,16,6,4,10,2,10,328,4
3,16,7,4,10,2,10,297,4
3,16,8,4,10,2,10,288,4
3,16,9,4,10,2,10,309,4
3,16,10,4,10,2,10,296,4
3,17,1,-4,-7,2,-4,480,2
3,17,2,-4,-7,1,-4,286,2
3,17,3,-4,-7,2,-4,615,2
3,17,4,-4,-7,2,-9,289,2
3,17,5,-4,-7,2,-3,308,2
3,17,6,-4,-7,2,-16,285,2
3,17,7,-4,-7,2,-4,958,2
3,17,8,-4,-7,2,-7,289,2
3,17,9,-4,-7,2,-3,327,2
3,17,10,-4,-7,2,2,327,2
3,18,1,-1,4,2,2,437,3
3,18,2,-1,4,1,-7,287,3
3,18,3,-1,4,2,13,348,3
3,18,4,-1,4,2,0,323,3
3,18,5,-1,4,2,6,489,3
3,18,6,-1,4,2,3,289,3
3,18,7,-1,4,2,8,278,3
3,18,8,-1,4,2,2,596,3
3,18,9,-1,4,2,0,338,3
3,18,10,-1,4,2,6,351,3
3,19,1,18,-11,2,-13,590,3
3,19,2,18,-11,1,15,278,3
3,19,3,18,-11,1,17,816,3
3,19,4,18,-11,1,17,317,3
3,19,5,18,-11,1,14,162,3
3,19,6,18,-11,1,9,338,3
3,19,7,18,-11,1,22,757,3
3,19,8,18,-11,1,18,814,3
3,19,9,18,-11,1,16,288,3
3,19,10,18,-11,1,13,339,3
3,20,1,-11,-14,2,-14,982,1
3,20,2,-11,-14,1,-17,346,1
3,20,3,-11,-14,1,-18,283,1
3,20,4,-11,-14,1,-12,257,1
3,20,5,-11,-14,1,-7,288,1
3,20,6,-11,-14,1,-4,337,1
3,20,7,-11,-14,1,-21,278,1
3,20,8,-11,-14,1,-18,314,1
3,20,9,-11,-14,1,-9,307,1
3,20,10,-11,-14,1,-4,321,1
3,21,1,2,0,2,0,1049,4
3,21,2,2,0,2,0,286,4
3,21,3,2,0,2,0,398,4
3,21,4,2,0,1,2,246,4
3,21,5,2,0,1,2,248,4
3,21,6,2,0,1,2,317,4
3,21,7,2,0,1,2,299,4
3,21,8,2,0,1,2,268,4
3,21,9,2,0,1,2,381,4
3,21,10,2,0,1,2,435,4
3,22,1,2,-7,2,-6,703,2
3,22,2,2,-7,1,2,657,2
3,22,3,2,-7,2,-12,297,2
3,22,4,2,-7,2,-4,287,2
3,22,5,2,-7,2,-9,308,2
3,22,6,2,-7,2,-9,319,2
3,22,7,2,-7,2,-13,298,2
3,22,8,2,-7,2,-5,317,2
3,22,9,2,-7,2,-6,579,2
3,22,10,2,-7,2,-8,328,2
3,23,1,1,4,2,4,1091,1
3,23,2,1,4,2,4,295,1
3,23,3,1,4,1,3,205,1
3,23,4,1,4,1,-2,469,1
3,23,5,1,4,1,5,257,1
3,23,6,1,4,1,5,288,1
3,23,7,1,4,1,10,287,1
3,23,8,1,4,1,8,296,1
3,23,9,1,4,1,-2,277,1
3,23,10,1,4,1,3,348,1
3,24,1,20,-5,2,-2,1407,2
3,24,2,20,-5,1,20,380,2
3,24,3,20,-5,1,20,357,2
3,24,4,20,-5,1,20,265,2
3,24,5,20,-5,1,20,262,2
3,24,6,20,-5,1,20,528,2
3,24,7,20,-5,1,20,289,2
3,24,8,20,-5,1,20,299,2
3,24,9,20,-5,1,20,300,2
3,24,10,20,-5,1,20,348,2
3,25,1,-10,3,2,4,671,3
3,25,2,-10,3,1,-19,676,3
3,25,3,-10,3,2,2,996,3
3,25,4,-10,3,2,12,307,3
3,25,5,-10,3,2,11,298,3
3,25,6,-10,3,2,-4,348,3
3,25,7,-10,3,2,10,367,3
3,25,8,-10,3,2,2,319,3
3,25,9,-10,3,2,7,335,3
3,25,10,-10,3,2,1,309,3
3,26,1,8,-7,2,-3,471,3
3,26,2,8,-7,1,17,339,3
3,26,3,8,-7,1,5,228,3
3,26,4,8,-7,1,6,268,3
3,26,5,8,-7,1,6,318,3
3,26,6,8,-7,1,8,319,3
3,26,7,8,-7,1,3,297,3
3,26,8,8,-7,1,6,317,3
3,26,9,8,-7,1,14,320,3
3,26,10,8,-7,1,-7,280,3
3,27,1,3,3,1,-4,650,3
3,27,2,3,3,1,1,418,3
3,27,3,3,3,2,-5,264,3
3,27,4,3,3,2,3,338,3
3,27,5,3,3,2,8,380,3
3,27,6,3,3,2,-3,326,3
3,27,7,3,3,2,13,279,3
3,27,8,3,3,2,6,426,3
3,27,9,3,3,2,-2,287,3
3,27,10,3,3,2,-8,356,3
3,28,1,6,2,2,2,670,1
3,28,2,6,2,1,6,537,1
3,28,3,6,2,1,10,293,1
3,28,4,6,2,1,5,256,1
3,28,5,6,2,1,4,358,1
3,28,6,6,2,1,-6,328,1
3,28,7,6,2,1,5,349,1
3,28,8,6,2,1,1,317,1
3,28,9,6,2,1,14,288,1
3,28,10,6,2,1,11,327,1
3,29,1,2,-2,2,-10,730,2
3,29,2,2,-2,2,1,895,2
3,29,3,2,-2,1,2,278,2
3,29,4,2,-2,2,5,317,2
3,29,5,2,-2,2,2,297,2
3,29,6,2,-2,2,-3,497,2
3,29,7,2,-2,2,-5,298,2
3,29,8,2,-2,2,1,337,2
3,29,9,2,-2,2,6,359,2
3,29,10,2,-2,2,-7,296,2
3,30,1,6,-3,2,-8,492,2
3,30,2,6,-3,1,6,293,2
3,30,3,6,-3,2,-8,320,2
3,30,4,6,-3,2,1,297,2
3,30,5,6,-3,2,-2,257,2
3,30,6,6,-3,2,-2,299,2
3,30,7,6,-3,2,0,336,2
3,30,8,6,-3,2,10,318,2
3,30,9,6,-3,2,-9,348,2
3,30,10,6,-3,2,-18,316,2
4,1,1,-7,-1,1,-11,1010,3
4,1,2,-7,-1,2,4,463,3
4,1,3,-7,-1,2,-4,457,3
4,1,4,-7,-1,1,2,320,3
4,1,5,-7,-1,1,-10,293,3
4,1,6,-7,-1,1,-9,255,3
4,1,7,-7,-1,2,0,292,3
4,1,8,-7,-1,2,-5,262,3
4,1,9,-7,-1,2,-12,266,3
4,1,10,-7,-1,1,-11,530,3
4,2,1,1,1,2,1,479,4
4,2,2,1,1,2,1,413,4
4,2,3,1,1,2,1,247,4
4,2,4,1,1,2,1,226,4
4,2,5,1,1,2,1,260,4
4,2,6,1,1,1,1,369,4
4,2,7,1,1,1,1,247,4
4,2,8,1,1,1,1,233,4
4,2,9,1,1,1,1,238,4
4,2,10,1,1,1,1,257,4
4,3,1,5,-6,2,-4,412,3
4,3,2,5,-6,2,-1,925,3
4,3,3,5,-6,2,-16,237,3
4,3,4,5,-6,2,-11,261,3
4,3,5,5,-6,1,4,229,3
4,3,6,5,-6,1,9,244,3
4,3,7,5,-6,1,8,236,3
4,3,8,5,-6,1,1,227,3
4,3,9,5,-6,1,8,274,3
4,3,10,5,-6,1,6,254,3
4,4,1,8,-5,2,2,3.3396e+05,2
4,4,2,8,-5,2,-1,259,2
4,4,3,8,-5,2,3,238,2
4,4,4,8,-5,2,1,247,2
4,4,5,8,-5,2,-12,214,2
4,4,6,8,-5,1,8,417,2
4,4,7,8,-5,1,8,240,2
4,4,8,8,-5,1,8,209,2
4,4,9,8,-5,1,8,209,2
4,4,10,8,-5,1,8,234,2
4,5,1,-4,-3,2,-3,776,1
4,5,2,-4,-3,1,-11,307,1
4,5,3,-4,-3,2,-3,264,1
4,5,4,-4,-3,1,3,268,1
4,5,5,-4,-3,2,-3,305,1
4,5,6,-4,-3,1,-2,283,1
4,5,7,-4,-3,2,-3,275,1
4,5,8,-4,-3,1,3,289,1
4,5,9,-4,-3,1,0,237,1
4,5,10,-4,-3,1,-3,224,1
4,6,1,-14,5,2,5,586,1
4,6,2,-14,5,2,5,252,1
4,6,3,-14,5,2,5,240,1
4,6,4,-14,5,1,-3,223,1
4,6,5,-14,5,2,5,205,1
4,6,6,-14,5,2,5,232,1
4,6,7,-14,5,2,5,235,1
4,6,8,-14,5,2,5,244,1
4,6,9,-14,5,2,5,227,1
4,6,10,-14,5,2,5,195,1
4,7,1,-10,0,2,3,572,3
4,7,2,-10,0,2,5,266,3
4,7,3,-10,0,1,0,358,3
4,7,4,-10,0,1,-2,356,3
4,7,5,-10,0,2,-5,624,3
4,7,6,-10,0,2,1,229,3
4,7,7,-10,0,2,12,333,3
4,7,8,-10,0,2,3,240,3
4,7,9,-10,0,2,3,220,3
4,7,10,-10,0,2,-4,228,3
4,8,1,-3,-9,2,-7,616,2
4,8,2,-3,-9,2,-16,297,2
4,8,3,-3,-9,1,-3,223,2
4,8,4,-3,-9,1,-3,244,2
4,8,5,-3,-9,1,-3,228,2
4,8,6,-3,-9,1,-3,673,2
4,8,7,-3,-9,1,-3,257,2
4,8,8,-3,-9,1,-3,259,2
4,8,9,-3,-9,1,-3,520,2
4,8,10,-3,-9,1,-3,413,2
4,9,1,2,11,2,11,347,1
4,9,2,2,11,2,11,250,1
4,9,3,2,11,1,3,264,1
4,9,4,2,11,2,11,260,1
4,9,5,2,11,2,11,221,1
4,9,6,2,11,2,11,630,1
4,9,7,2,11,2,11,209,1
4,9,8,2,11,2,11,227,1
4,9,9,2,11,2,11,242,1
4,9,10,2,11,2,11,201,1
4,10,1,-5,-1,2,-1,424,4
4,10,2,-5,-1,1,-5,377,4
4,10,3,-5,-1,2,-1,424,4
4,10,4,-5,-1,2,-1,241,4
4,10,5,-5,-1,1,-5,231,4
4,10,6,-5,-1,2,-1,236,4
4,10,7,-5,-1,2,-1,755,4
4,10,8,-5,-1,2,-1,770,4
4,10,9,-5,-1,2,-1,812,4
4,10,10,-5,-1,2,-1,273,4
4,11,1,-5,10,2,17,503,2
4,11,2,-5,10,2,18,388,2
4,11,3,-5,10,1,-5,321,2
4,11,4,-5,10,2,5,219,2
4,11,5,-5,10,2,6,248,2
4,11,6,-5,10,2,10,291,2
4,11,7,-5,10,2,3,249,2
4,11,8,-5,10,2,19,235,2
4,11,9,-5,10,2,5,234,2
4,11,10,-5,10,2,15,249,2
4,12,1,6,22,2,22,720,4
4,12,2,6,22,2,22,257,4
4,12,3,6,22,2,22,232,4
4,12,4,6,22,2,22,236,4
4,12,5,6,22,2,22,247,4
4,12,6,6,22,2,22,241,4
4,12,7,6,22,2,22,244,4
4,12,8,6,22,2,22,231,4
4,12,9,6,22,2,22,225,4
4,12,10,6,22,2,22,242,4
4,13,1,-14,6,2,6,675,1
4,13,2,-14,6,2,6,245,1
4,13,3,-14,6,2,6,236,1
4,13,4,-14,6,1,-18,238,1
4,13,5,-14,6,2,6,261,1
4,13,6,-14,6,2,6,226,1
4,13,7,-14,6,2,6,253,1
4,13,8,-14,6,2,6,235,1
4,13,9,-14,6,2,6,237,1
4,13,10,-14,6,2,6,231,1
4,14,1,-14,16,2,16,399,1
4,14,2,-14,16,2,16,262,1
4,14,3,-14,16,1,-8,598,1
4,14,4,-14,16,2,16,187,1
4,14,5,-14,16,2,16,216,1
4,14,6,-14,16,2,16,270,1
4,14,7,-14,16,2,16,233,1
4,14,8,-14,16,2,16,228,1
4,14,9,-14,16,2,16,216,1
4,14,10,-14,16,2,16,251,1
4,15,1,5,12,2,12,399,4
4,15,2,5,12,1,5,295,4
4,15,3,5,12,2,12,232,4
4,15,4,5,12,1,5,273,4
4,15,5,5,12,2,12,250,4
4,15,6,5,12,2,12,236,4
4,15,7,5,12,2,12,233,4
4,15,8,5,12,2,12,232,4
4,15,9,5,12,2,12,707,4
4,15,10,5,12,2,12,241,4
4,16,1,0,3,2,3,489,1
4,16,2,0,3,2,3,242,1
4,16,3,0,3,1,-3,265,1
4,16,4,0,3,2,3,376,1
4,16,5,0,3,2,3,244,1
4,16,6,0,3,2,3,229,1
4,16,7,0,3,2,3,219,1
4,16,8,0,3,2,3,244,1
4,16,9,0,3,2,3,216,1
4,16,10,0,3,2,3,260,1
4,17,1,-4,7,2,2,390,3
4,17,2,-4,7,1,-13,313,3
4,17,3,-4,7,2,5,225,3
4,17,4,-4,7,2,25,266,3
4,17,5,-4,7,2,-1,247,3
4,17,6,-4,7,2,9,232,3
4,17,7,-4,7,2,-1,241,3
4,17,8,-4,7,2,9,224,3
4,17,9,-4,7,2,12,237,3
4,17,10,-4,7,2,13,222,3
4,18,1,3,-14,2,-8,477,3
4,18,2,3,-14,1,7,289,3
4,18,3,3,-14,1,5,248,3
4,18,4,3,-14,1,4,769,3
4,18,5,3,-14,1,12,254,3
4,18,6,3,-14,1,5,280,3
4,18,7,3,-14,1,2,245,3
4,18,8,3,-14,1,6,234,3
4,18,9,3,-14,1,4,238,3
4,18,10,3,-14,1,3,237,3
4,19,1,-5,2,2,2,388,4
4,19,2,-5,2,1,-5,255,4
4,19,3,-5,2,2,2,283,4
4,19,4,-5,2,1,-5,250,4
4,19,5,-5,2,2,2,249,4
4,19,6,-5,2,2,2,246,4
4,19,7,-5,2,2,2,230,4
4,19,8,-5,2,2,2,263,4
4,19,9,-5,2,2,2,242,4
4,19,10,-5,2,2,2,244,4
4,20,1,-2,7,2,7,488,1
4,20,2,-2,7,1,-3,253,1
4,20,3,-2,7,2,7,227,1
4,20,4,-2,7,2,7,237,1
4,20,5,-2,7,2,7,229,1
4,20,6,-2,7,2,7,239,1
4,20,7,-2,7,2,7,244,1
4,20,8,-2,7,2,7,253,1
4,20,9,-2,7,2,7,223,1
4,20,10,-2,7,2,7,223,1
4,21,1,1,1,2,12,1647,3
4,21,2,1,1,1,-1,271,3
4,21,3,1,1,2,6,227,3
4,21,4,1,1,2,5,240,3
4,21,5,1,1,2,13,231,3
4,21,6,1,1,2,-8,236,3
4,21,7,1,1,2,-8,229,3
4,21,8,1,1,2,2,529,3
4,21,9,1,1,2,2,259,3
4,21,10,1,1,2,-1,221,3
4,22,1,7,-14,2,-17,404,2
4,22,2,7,-14,1,7,302,2
4,22,3,7,-14,1,7,230,2
4,22,4,7,-14,1,7,199,2
4,22,5,7,-14,1,7,202,2
4,22,6,7,-14,1,7,213,2
4,22,7,7,-14,1,7,220,2
4,22,8,7,-14,1,7,207,2
4,22,9,7,-14,1,7,204,2
4,22,10,7,-14,1,7,232,2
4,23,1,-1,10,2,8,480,3
4,23,2,-1,10,1,-5,402,3
4,23,3,-1,10,1,3,1094,3
4,23,4,-1,10,2,10,402,3
4,23,5,-1,10,2,5,199,3
4,23,6,-1,10,2,13,203,3
4,23,7,-1,10,2,12,233,3
4,23,8,-1,10,2,16,345,3
4,23,9,-1,10,2,17,245,3
4,23,10,-1,10,2,15,224,3
4,24,1,-10,13,2,10,400,3
4,24,2,-10,13,1,-11,309,3
4,24,3,-10,13,2,7,287,3
4,24,4,-10,13,2,11,226,3
4,24,5,-10,13,2,8,234,3
4,24,6,-10,13,2,15,230,3
4,24,7,-10,13,2,13,248,3
4,24,8,-10,13,2,11,227,3
4,24,9,-10,13,2,17,236,3
4,24,10,-10,13,2,27,239,3
4,25,1,20,-12,2,1,400,2
4,25,2,20,-12,2,-12,273,2
4,25,3,20,-12,1,20,404,2
4,25,4,20,-12,1,20,261,2
4,25,5,20,-12,1,20,221,2
4,25,6,20,-12,1,20,228,2
4,25,7,20,-12,1,20,234,2
4,25,8,20,-12,1,20,721,2
4,25,9,20,-12,1,20,230,2
4,25,10,20,-12,1,20,226,2
4,26,1,16,4,1,23,508,1
4,26,2,16,4,1,22,335,1
4,26,3,16,4,1,13,245,1
4,26,4,16,4,1,4,209,1
4,26,5,16,4,1,22,212,1
4,26,6,16,4,1,21,218,1
4,26,7,16,4,1,11,235,1
4,26,8,16,4,1,25,214,1
4,26,9,16,4,1,14,239,1
4,26,10,16,4,1,3,209,1
4,27,1,-4,-11,1,-4,469,2
4,27,2,-4,-11,2,-17,456,2
4,27,3,-4,-11,1,-4,709,2
4,27,4,-4,-11,2,-18,275,2
4,27,5,-4,-11,1,-4,288,2
4,27,6,-4,-11,1,-4,247,2
4,27,7,-4,-11,1,-4,251,2
4,27,8,-4,-11,1,-4,223,2
4,27,9,-4,-11,1,-4,196,2
4,27,10,-4,-11,1,-4,226,2
4,28,1,-8,2,1,-8,446,4
4,28,2,-8,2,2,2,332,4
4,28,3,-8,2,2,2,271,4
4,28,4,-8,2,2,2,268,4
4,28,5,-8,2,2,2,235,4
4,28,6,-8,2,2,2,240,4
4,28,7,-8,2,2,2,241,4
4,28,8,-8,2,2,2,258,4
4,28,9,-8,2,2,2,244,4
4,28,10,-8,2,2,2,290,4
4,29,1,4,4,2,4,426,4
4,29,2,4,4,1,4,418,4
4,29,3,4,4,1,4,311,4
4,29,4,4,4,2,4,227,4
4,29,5,4,4,1,4,262,4
4,29,6,4,4,2,4,242,4
4,29,7,4,4,1,4,253,4
4,29,8,4,4,2,4,267,4
4,29,9,4,4,1,4,305,4
4,29,10,4,4,2,4,303,4
4,30,1,6,10,1,3,393,1
4,30,2,6,10,2,10,475,1
4,30,3,6,10,2,10,268,1
4,30,4,6,10,2,10,224,1
4,30,5,6,10,2,10,250,1
4,30,6,6,10,2,10,233,1
4,30,7,6,10,2,10,238,1
4,30,8,6,10,2,10,270,1
4,30,9,6,10,2,10,251,1
4,30,10,6,10,2,10,276,1
5,1,1,9,-1,2,-1,16303,1
5,1,2,9,-1,2,-1,2287,1
5,1,3,9,-1,2,-1,509,1
5,1,4,9,-1,1,7,410,1
5,1,5,9,-1,1,10,377,1
5,1,6,9,-1,1,10,330,1
5,1,7,9,-1,1,12,387,1
5,1,8,9,-1,1,6,361,1
5,1,9,9,-1,1,15,337,1
5,1,10,9,-1,1,1,360,1
5,2,1,-20,7,2,7,2439,1
5,2,2,-20,7,2,7,343,1
5,2,3,-20,7,2,7,290,1
5,2,4,-20,7,2,7,299,1
5,2,5,-20,7,2,7,309,1
5,2,6,-20,7,2,7,398,1
5,2,7,-20,7,2,7,366,1
5,2,8,-20,7,2,7,330,1
5,2,9,-20,7,2,7,341,1
5,2,10,-20,7,2,7,349,1
5,3,1,1,-2,1,2,1115,1
5,3,2,1,-2,1,2,253,1
5,3,3,1,-2,1,3,258,1
5,3,4,1,-2,2,-2,287,1
5,3,5,1,-2,2,-2,497,1
5,3,6,1,-2,1,2,302,1
5,3,7,1,-2,1,3,328,1
5,3,8,1,-2,1,6,304,1
5,3,9,1,-2,1,10,305,1
5,3,10,1,-2,1,7,325,1
5,4,1,2,-6,1,14,1782,3
5,4,2,2,-6,1,-1,284,3
5,4,3,2,-6,2,-13,414,3
5,4,4,2,-6,1,7,335,3
5,4,5,2,-6,1,-2,324,3
5,4,6,2,-6,1,-3,288,3
5,4,7,2,-6,1,3,284,3
5,4,8,2,-6,1,-1,268,3
5,4,9,2,-6,1,1,318,3
5,4,10,2,-6,1,-6,314,3
5,5,1,-3,5,1,-3,645,1
5,5,2,-3,5,2,5,607,1
5,5,3,-3,5,2,5,291,1
5,5,4,-3,5,2,5,285,1
5,5,5,-3,5,2,5,277,1
5,5,6,-3,5,2,5,293,1
5,5,7,-3,5,2,5,292,1
5,5,8,-3,5,2,5,307,1
5,5,9,-3,5,2,5,293,1
5,5,10,-3,5,2,5,328,1
5,6,1,12,8,1,15,667,3
5,6,2,12,8,1,13,301,3
5,6,3,12,8,1,21,297,3
5,6,4,12,8,1,19,299,3
5,6,5,12,8,1,-2,299,3
5,6,6,12,8,1,14,545,3
5,6,7,12,8,1,19,310,3
5,6,8,12,8,1,13,324,3
5,6,9,12,8,1,14,315,3
5,6,10,12,8,1,-4,321,3
5,7,1,3,1,1,3,579,4
5,7,2,3,1,2,1,509,4
5,7,3,3,1,1,3,286,4
5,7,4,3,1,1,3,257,4
5,7,5,3,1,1,3,865,4
5,7,6,3,1,1,3,292,4
5,7,7,3,1,1,3,320,4
5,7,8,3,1,1,3,332,4
5,7,9,3,1,1,3,326,4
5,7,10,3,1,1,3,314,4
5,8,1,-5,-4,1,-5,493,3
5,8,2,-5,-4,2,-5,869,3
5,8,3,-5,-4,1,-13,348,3
5,8,4,-5,-4,2,-6,302,3
5,8,5,-5,-4,1,-8,425,3
5,8,6,-5,-4,2,-12,337,3
5,8,7,-5,-4,1,-6,391,3
5,8,8,-5,-4,2,-4,378,3
5,8,9,-5,-4,2,2,310,3
5,8,10,-5,-4,2,3,344,3
5,9,1,0,1,1,0,880,4
5,9,2,0,1,2,1,385,4
5,9,3,0,1,2,1,655,4
5,9,4,0,1,2,1,414,4
5,9,5,0,1,2,1,298,4
5,9,6,0,1,2,1,305,4
5,9,7,0,1,2,1,341,4
5,9,8,0,1,2,1,310,4
5,9,9,0,1,2,1,322,4
5,9,10,0,1,2,1,308,4
5,10,1,-15,-12,1,-4,496,1
5,10,2,-15,-12,2,-12,785,1
5,10,3,-15,-12,1,-17,356,1
5,10,4,-15,-12,1,-9,435,1
5,10,5,-15,-12,1,-10,319,1
5,10,6,-15,-12,1,-6,391,1
5,10,7,-15,-12,1,-20,348,1
5,10,8,-15,-12,2,-12,419,1
5,10,9,-15,-12,1,-21,587,1
5,10,10,-15,-12,1,-9,350,1
5,11,1,12,6,1,12,470,4
5,11,2,12,6,2,6,375,4
5,11,3,12,6,1,12,339,4
5,11,4,12,6,1,12,231,4
5,11,5,12,6,1,12,345,4
5,11,6,12,6,1,12,309,4
5,11,7,12,6,1,12,316,4
5,11,8,12,6,1,12,304,4
5,11,9,12,6,1,12,295,4
5,11,10,12,6,1,12,326,4
5,12,1,-6,3,1,-14,624,1
5,12,2,-6,3,2,3,357,1
5,12,3,-6,3,1,-9,505,1
5,12,4,-6,3,1,-1,600,1
5,12,5,-6,3,1,-17,251,1
5,12,6,-6,3,2,3,304,1
5,12,7,-6,3,2,3,302,1
5,12,8,-6,3,2,3,317,1
5,12,9,-6,3,2,3,300,1
5,12,10,-6,3,2,3,310,1
5,13,1,-4,10,1,-4,712,4
5,13,2,-4,10,2,10,367,4
5,13,3,-4,10,2,10,328,4
5,13,4,-4,10,2,10,290,4
5,13,5,-4,10,2,10,314,4
5,13,6,-4,10,2,10,302,4
5,13,7,-4,10,2,10,322,4
5,13,8,-4,10,2,10,329,4
5,13,9,-4,10,2,10,303,4
5,13,10,-4,10,2,10,304,4
5,14,1,1,13,1,1,525,4
5,14,2,1,13,2,13,332,4
5,14,3,1,13,2,13,294,4
5,14,4,1,13,2,13,314,4
5,14,5,1,13,2,13,314,4
5,14,6,1,13,2,13,302,4
5,14,7,1,13,2,13,307,4
5,14,8,1,13,2,13,323,4
5,14,9,1,13,2,13,297,4
5,14,10,1,13,2,13,311,4
5,15,1,0,-2,1,0,683,4
5,15,2,0,-2,2,-2,359,4
5,15,3,0,-2,1,0,300,4
5,15,4,0,-2,1,0,235,4
5,15,5,0,-2,1,0,332,4
5,15,6,0,-2,1,0,286,4
5,15,7,0,-2,1,0,889,4
5,15,8,0,-2,1,0,314,4
5,15,9,0,-2,1,0,337,4
5,15,10,0,-2,1,0,297,4
5,16,1,-5,13,1,-5,658,1
5,16,2,-5,13,2,13,350,1
5,16,3,-5,13,2,13,339,1
5,16,4,-5,13,2,13,334,1
5,16,5,-5,13,2,13,303,1
5,16,6,-5,13,2,13,247,1
5,16,7,-5,13,2,13,282,1
5,16,8,-5,13,2,13,283,1
5,16,9,-5,13,2,13,303,1
5,16,10,-5,13,2,13,336,1
5,17,1,-12,1,1,-4,518,3
5,17,2,-12,1,2,2,384,3
5,17,3,-12,1,2,3,286,3
5,17,4,-12,1,2,0,267,3
5,17,5,-12,1,2,0,308,3
5,17,6,-12,1,2,-4,339,3
5,17,7,-12,1,2,-9,340,3
5,17,8,-12,1,1,-19,1014,3
5,17,9,-12,1,2,3,430,3
5,17,10,-12,1,2,-13,323,3
5,18,1,8,5,1,8,482,2
5,18,2,8,5,2,9,404,2
5,18,3,8,5,2,4,346,2
5,18,4,8,5,2,4,336,2
5,18,5,8,5,2,5,404,2
5,18,6,8,5,2,9,363,2
5,18,7,8,5,1,8,381,2
5,18,8,8,5,2,-4,288,2
5,18,9,8,5,2,8,403,2
5,18,10,8,5,1,8,626,2
5,19,1,-15,-22,1,-17,857,3
5,19,2,-15,-22,2,-18,420,3
5,19,3,-15,-22,1,-12,313,3
5,19,4,-15,-22,2,-22,293,3
5,19,5,-15,-22,1,-12,322,3
5,19,6,-15,-22,2,-39,313,3
5,19,7,-15,-22,1,-9,279,3
5,19,8,-15,-22,1,-15,297,3
5,19,9,-15,-22,1,-22,293,3
5,19,10,-15,-22,1,-13,343,3
5,20,1,4,-12,1,1,481,3
5,20,2,4,-12,2,-16,370,3
5,20,3,4,-12,1,-4,515,3
5,20,4,4,-12,1,0,322,3
5,20,5,4,-12,1,0,259,3
5,20,6,4,-12,1,20,309,3
5,20,7,4,-12,1,4,304,3
5,20,8,4,-12,1,7,300,3
5,20,9,4,-12,1,5,284,3
5,20,10,4,-12,1,0,320,3
5,21,1,2,-5,1,-5,434,3
5,21,2,2,-5,2,-9,307,3
5,21,3,2,-5,1,2,578,3
5,21,4,2,-5,2,-8,287,3
5,21,5,2,-5,1,0,332,3
5,21,6,2,-5,2,-5,290,3
5,21,7,2,-5,1,15,316,3
5,21,8,2,-5,1,4,1083,3
5,21,9,2,-5,1,5,372,3
5,21,10,2,-5,1,-2,334,3
5,22,1,-7,-7,1,-7,564,4
5,22,2,-7,-7,2,-7,331,4
5,22,3,-7,-7,1,-7,345,4
5,22,4,-7,-7,2,-7,313,4
5,22,5,-7,-7,1,-7,327,4
5,22,6,-7,-7,2,-7,330,4
5,22,7,-7,-7,1,-7,307,4
5,22,8,-7,-7,1,-7,299,4
5,22,9,-7,-7,1,-7,322,4
5,22,10,-7,-7,1,-7,326,4
5,23,1,6,-3,1,4,416,1
5,23,2,6,-3,2,-3,391,1
5,23,3,6,-3,1,6,388,1
5,23,4,6,-3,1,11,353,1
5,23,5,6,-3,1,18,376,1
5,23,6,6,-3,1,7,321,1
5,23,7,6,-3,1,9,311,1
5,23,8,6,-3,1,9,309,1
5,23,9,6,-3,1,9,304,1
5,23,10,6,-3,1,5,367,1
5,24,1,3,12,1,-4,407,1
5,24,2,3,12,2,12,423,1
5,24,3,3,12,2,12,316,1
5,24,4,3,12,2,12,321,1
5,24,5,3,12,2,12,324,1
5,24,6,3,12,2,12,310,1
5,24,7,3,12,2,12,276,1
5,24,8,3,12,2,12,316,1
5,24,9,3,12,2,12,311,1
5,24,10,3,12,2,12,302,1
5,25,1,-5,-4,1,2,441,3
5,25,2,-5,-4,2,-7,319,3
5,25,3,-5,-4,1,-3,312,3
5,25,4,-5,-4,2,3,395,3
5,25,5,-5,-4,2,1,450,3
5,25,6,-5,-4,1,1,1113,3
5,25,7,-5,-4,2,5,372,3
5,25,8,-5,-4,1,-6,1885,3
5,25,9,-5,-4,2,-2,385,3
5,25,10,-5,-4,1,-1,505,3
5,26,1,0,-10,1,2,539,3
5,26,2,0,-10,2,-9,349,3
